Cluster ID,,title,total_price,condition,details,num_images,canonical_,canonical_total_price,canonical_title,canonical_num_images,canonical_details,canonical_condition,confidence_score
2,191, +++ VIRTUA FIGHTER KIDS Sega Saturn Game DISC ONLY! +++  ,14.39,  Good ,"              Akira, Shun-di, Kage, and Pai are back -- but this time, they're kids! Virtua Fighter Kids brings home the arcade action to the Sega Saturn. This port of the arcade game is based on the award-winning coin-op, Virtua Fighter. Featuring ten childlike fighters, each of whom sports a huge array of moves. With oversized heads and undersized arms, Virtua Fighter Kids puts a new twist on a proven genre.<br><br>Fighting takes place in three dimensional rings, allowing players full freedom of movement. Most of the modes of play are the same as Virtua Fighter 2, such as Ranking, Arcade, and Practice. Adding to the legacy of the Virtua Fighter series, Virtua Fighter Kids includes a new play mode and a new feature: Kids mode and Combo Maker. Kids mode simplifies the controls by allowing combos to be performed with one button. The Combo Maker gives players the ability to create up to 20 new moves. Take the battle into your own hands! ",1,14,19.44,"virtua fighter kids (sega saturn, 1996)",1,"akira, shun-di, kage, and pai are back -- but this time, they're kids! virtua fighter kids brings home the arcade action to the sega saturn. this port of the arcade game is based on the award-winning coin-op, virtua fighter. featuring ten childlike fighters, each of whom sports a huge array of moves. with oversized heads and undersized arms, virtua fighter kids puts a new twist on a proven genre.<br><br>fighting takes place in three dimensional rings, allowing players full freedom of movement. most of the modes of play are the same as virtua fighter 2, such as ranking, arcade, and practice. adding to the legacy of the virtua fighter series, virtua fighter kids includes a new play mode and a new feature: kids mode and combo maker. kids mode simplifies the controls by allowing combos to be performed with one button. the combo maker gives players the ability to create up to 20 new moves. take the battle into your own hands!",very good,0.1776563176444883
9,192, Sonic 3D Blast Sega Saturn Game Complete w/ Manual &amp; Registration Card  ,25.45,  Very Good ,,4,12,26.44,sega saturn jntsc,12,"dr. robotnik should find himself another hobby, because this one ain't paying off; or at least not yet. determined yet again to collect the chaos emeralds and gain absolute power (over what, we're never exactly sure), the man with the mean bean machine has sent out his robo-cronies to kidnap the birdlike flickies and invade flicky island in search of all six chaos emeralds. poor sonic. why can't anyone else play the hero for once?<br><br>the gameplay is familiar, but the settings are completely new. sonic 3d blast sticks the blue blur smack dab in the middle of a fully rendered isometric playing field, with new hazards exploring a third dimension in which to terrorize our hero.<br><br>rescue the flickies from the grasps of each of robotnik's mechanized bad guys, and set them free at the end of each level. also, keep an eye out for tails, who'll offer you a round trip ticket to the bonus rounds where sonic must collect enough rings to earn each emerald.<br><br>claim each section of flicky island, including its snowy peaks, its grassy hills, and even an active volcano, in your pursuit of the tirelessly conniving dr. robotnik.<br><br>sonic 3d blast for saturn features two separate endings, each displayed in full motion video. there is no save feature in sonic 3d blast.",used,0.24558597733755261
4,193, Mega Man X4 **Tested and working** DISC ONLY Sega Saturn IV X 4  ,56.44,  Good ,"              In Mega Man X4, under the command of Sigma, General and Colonel have encouraged Repliforce to riot. Repliforce is on a rampage and are destroying Maverick Hunter establishments. Their overall plan is to eliminate the human race by building a weapon of mass destruction and using it to blow up Earth.<br><br>The major difference in this game from previous installments of the series is that you can play as either Mega Man X or Zero for the complete game. Differences when playing with each character include sidekicks, dialogue, and slight story changes. Gameplay is also different as Mega Man X can shoot enemies from a distance while Zero uses a sword and must fight at close range. ",1,2,41.45,mega man x4 saturn,2,"in mega man x4, under the command of sigma, general and colonel have encouraged repliforce to riot. repliforce is on a rampage and are destroying maverick hunter establishments. their overall plan is to eliminate the human race by building a weapon of mass destruction and using it to blow up earth.<br><br>the major difference in this game from previous installments of the series is that you can play as either mega man x or zero for the complete game. differences when playing with each character include sidekicks, dialogue, and slight story changes. gameplay is also different as mega man x can shoot enemies from a distance while zero uses a sword and must fight at close range.",very good,0.25430449251218123
11,194," Shining force 3 SEGA Saturn Loose,FREE shipping  ",71.45,  Good ,,1,1,116.4,"shining force 3 sega saturn loose,free shipping",6,"as the story unfolds the destonia empire and the aspinian empire are close to peace. however, during a peace summit in saraband, the bulzome monks and their leaders are able to kidnap the destonian emperor while impersonating the aspinian king. thus, the world believes the aspinian people do not want peace and a war ensues.<br><br>shining force iii is a combination of role-playing and strategy. you take the role of synbios, son of the destonian emperor's son. you command an army of characters who are made up of typical rpg classes such as knights and mages. each character has their own types of weapons and some are capable of magic. battles are where the strategy elements take place. on the battlefield players take turns attacking and can even make friends with other characters who are attacking the same foe.",good,0.2533746057918681
8,195, Ultimate Mortal Kombat 3 (Sega Saturn - 1996) Game + Manual Only  ,13.33,  Very Good ,"              Ultimate Mortal Kombat 3 for the Sega Saturn continues the blood filled fighting game series. In this installment of the Shaolin Tournament, you pick one of 19 fighters in an effort to either save humankind or obliterate it. Along with the instantly available fighters there are also two bosses. Characters from all of the previous Mortal Kombat games are included, such as: Raiden, Sub-Zero, Liu Kang, Scorpion, Sonya, Johnny Cage, and Kano. They all have new combos, fatalities, and animalities. Many of the same backgrounds are here as well as four new ones. Plus, there is an eight fighter tournament mode. ",8,152,16.45,"ultimate mortal kombat 3 (sega saturn, 1996)",1,"ultimate mortal kombat 3 for the sega saturn continues the blood filled fighting game series. in this installment of the shaolin tournament, you pick one of 19 fighters in an effort to either save humankind or obliterate it. along with the instantly available fighters there are also two bosses. characters from all of the previous mortal kombat games are included, such as: raiden, sub-zero, liu kang, scorpion, sonya, johnny cage, and kano. they all have new combos, fatalities, and animalities. many of the same backgrounds are here as well as four new ones. plus, there is an eight fighter tournament mode.",very good,0.34379942105726535
9,196, Sonic 3D Blast - Sega Saturn  ,21.45,  Good ,,2,12,26.44,sega saturn jntsc,12,"dr. robotnik should find himself another hobby, because this one ain't paying off; or at least not yet. determined yet again to collect the chaos emeralds and gain absolute power (over what, we're never exactly sure), the man with the mean bean machine has sent out his robo-cronies to kidnap the birdlike flickies and invade flicky island in search of all six chaos emeralds. poor sonic. why can't anyone else play the hero for once?<br><br>the gameplay is familiar, but the settings are completely new. sonic 3d blast sticks the blue blur smack dab in the middle of a fully rendered isometric playing field, with new hazards exploring a third dimension in which to terrorize our hero.<br><br>rescue the flickies from the grasps of each of robotnik's mechanized bad guys, and set them free at the end of each level. also, keep an eye out for tails, who'll offer you a round trip ticket to the bonus rounds where sonic must collect enough rings to earn each emerald.<br><br>claim each section of flicky island, including its snowy peaks, its grassy hills, and even an active volcano, in your pursuit of the tirelessly conniving dr. robotnik.<br><br>sonic 3d blast for saturn features two separate endings, each displayed in full motion video. there is no save feature in sonic 3d blast.",used,0.24558597733755261
0,197," Battle Arena Toshinden Remix (Sega Saturn, 1996) Complete CIB  ",13.95,  Very Good ,"              Battle Arena Toshinden Remix is a port of the PlayStation game Battle Arena Toshinden. It is complete with new special effects, music, and one new character, Kupeed. Toshinden is a martial arts tournament for which all of the fighters have gathered to participate. During the action the camera angle regularly changes. Action can be viewed from a distance or close up. There are a total of ten characters in the game. Eight of them are playable while the other two, Gaia and Sho, are bosses. Story mode takes players through each character's motives for being at the tournament. Along with many hand-to-hand combat special moves, each character has a weapon. Weapons include swords, knives, claws, a whip, a stone club, and a spear. ",6,5,19.35,"battle arena toshinden remix (sega saturn, 1996)",2,"battle arena toshinden remix is a port of the playstation game battle arena toshinden. it is complete with new special effects, music, and one new character, kupeed. toshinden is a martial arts tournament for which all of the fighters have gathered to participate. during the action the camera angle regularly changes. action can be viewed from a distance or close up. there are a total of ten characters in the game. eight of them are playable while the other two, gaia and sho, are bosses. story mode takes players through each character's motives for being at the tournament. along with many hand-to-hand combat special moves, each character has a weapon. weapons include swords, knives, claws, a whip, a stone club, and a spear.",good,0.27437634792708654
12,198," Albert Odyssey: Legend of Eldean (Sega Saturn, 1997)  ",128.95,  Very Good ,"              Albert Odyssey: Legend of Eldean was originally released for the Super Nintendo system in Japan. It contains a menu-driven combat system that is turn-based. You control Pike and the other four members of his party. Pike is a young orphan who was raised by harpies. During the first ten years of his life all he has ever known is the peaceful ways of the forest. Now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. When Pike's village is attacked he and his adopted sister, Laia, are turned to stone. Cirrus, a magical sword once held by his father, is able to rescue Pike but not Laia. Pike must embark on a quest in order to find a way to free his sister from stone. ",3,116,116.45,"albert odyssey: legend of eldean (sega saturn, 1997)",3,"albert odyssey: legend of eldean was originally released for the super nintendo system in japan. it contains a menu-driven combat system that is turn-based. you control pike and the other four members of his party. pike is a young orphan who was raised by harpies. during the first ten years of his life all he has ever known is the peaceful ways of the forest. now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. when pike's village is attacked he and his adopted sister, laia, are turned to stone. cirrus, a magical sword once held by his father, is able to rescue pike but not laia. pike must embark on a quest in order to find a way to free his sister from stone.",good,0.19076380019208861
12,199,   Albert Odyssey: Legend of Eldean CIB Complete Registration Card Sega Saturn ,131.45,  Like New ,"              Albert Odyssey: Legend of Eldean was originally released for the Super Nintendo system in Japan. It contains a menu-driven combat system that is turn-based. You control Pike and the other four members of his party. Pike is a young orphan who was raised by harpies. During the first ten years of his life all he has ever known is the peaceful ways of the forest. Now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. When Pike's village is attacked he and his adopted sister, Laia, are turned to stone. Cirrus, a magical sword once held by his father, is able to rescue Pike but not Laia. Pike must embark on a quest in order to find a way to free his sister from stone. ",5,116,116.45,"albert odyssey: legend of eldean (sega saturn, 1997)",3,"albert odyssey: legend of eldean was originally released for the super nintendo system in japan. it contains a menu-driven combat system that is turn-based. you control pike and the other four members of his party. pike is a young orphan who was raised by harpies. during the first ten years of his life all he has ever known is the peaceful ways of the forest. now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. when pike's village is attacked he and his adopted sister, laia, are turned to stone. cirrus, a magical sword once held by his father, is able to rescue pike but not laia. pike must embark on a quest in order to find a way to free his sister from stone.",good,0.19076380019208861
1,200, Japanese Sega Saturn Console Japan Import System Grey Tested US Seller [B/Good]  ,70.44,  Used ,,11,200,70.44,japanese sega saturn console japan import system grey tested us seller [b/good],11,"classic and ready for fun, this white sega saturn white plug&amp;play tv game is a good choice for powering blood-pumping video game excitement. you can duck missiles and ski down slopes for hours because this sega video game system has fun and ergonomic controls. this video game system is able to suit a wide range of gaming tastes, which enables you to play a multitude of educational, conquest, and action game titles. with the dedicated graphical memory capacity featured on the sega saturn white plug&amp;play tv game, you can appreciate outstanding visual images. each game session is lifelike and realistic using the advanced cpu included with this sega video game system. this video game system is attractive and proportioned, allowing you to make use of it in a family room, basement, or home theater. with the more than adequate on-board game storage included on the sega saturn white plug&amp;play tv game, you can keep all your game settings. plus, you can take advantage of enhanced gaming performance since this sega video game system has generous internal ram. this video game system makes it easy for you to immerse yourself in the clear gaming soundscapes on your own television thanks to its tv audio connector.",used,0.237257
2,201," Virtua Fighter Kids (Sega Saturn, 1996)  ",21.44,  Very Good ,"              Akira, Shun-di, Kage, and Pai are back -- but this time, they're kids! Virtua Fighter Kids brings home the arcade action to the Sega Saturn. This port of the arcade game is based on the award-winning coin-op, Virtua Fighter. Featuring ten childlike fighters, each of whom sports a huge array of moves. With oversized heads and undersized arms, Virtua Fighter Kids puts a new twist on a proven genre.<br><br>Fighting takes place in three dimensional rings, allowing players full freedom of movement. Most of the modes of play are the same as Virtua Fighter 2, such as Ranking, Arcade, and Practice. Adding to the legacy of the Virtua Fighter series, Virtua Fighter Kids includes a new play mode and a new feature: Kids mode and Combo Maker. Kids mode simplifies the controls by allowing combos to be performed with one button. The Combo Maker gives players the ability to create up to 20 new moves. Take the battle into your own hands! ",3,14,19.44,"virtua fighter kids (sega saturn, 1996)",1,"akira, shun-di, kage, and pai are back -- but this time, they're kids! virtua fighter kids brings home the arcade action to the sega saturn. this port of the arcade game is based on the award-winning coin-op, virtua fighter. featuring ten childlike fighters, each of whom sports a huge array of moves. with oversized heads and undersized arms, virtua fighter kids puts a new twist on a proven genre.<br><br>fighting takes place in three dimensional rings, allowing players full freedom of movement. most of the modes of play are the same as virtua fighter 2, such as ranking, arcade, and practice. adding to the legacy of the virtua fighter series, virtua fighter kids includes a new play mode and a new feature: kids mode and combo maker. kids mode simplifies the controls by allowing combos to be performed with one button. the combo maker gives players the ability to create up to 20 new moves. take the battle into your own hands!",very good,0.1776563176444883
4,202, mega man x4 saturn  ,41.45,  Good ,"              In Mega Man X4, under the command of Sigma, General and Colonel have encouraged Repliforce to riot. Repliforce is on a rampage and are destroying Maverick Hunter establishments. Their overall plan is to eliminate the human race by building a weapon of mass destruction and using it to blow up Earth.<br><br>The major difference in this game from previous installments of the series is that you can play as either Mega Man X or Zero for the complete game. Differences when playing with each character include sidekicks, dialogue, and slight story changes. Gameplay is also different as Mega Man X can shoot enemies from a distance while Zero uses a sword and must fight at close range. ",2,2,41.45,mega man x4 saturn,2,"in mega man x4, under the command of sigma, general and colonel have encouraged repliforce to riot. repliforce is on a rampage and are destroying maverick hunter establishments. their overall plan is to eliminate the human race by building a weapon of mass destruction and using it to blow up earth.<br><br>the major difference in this game from previous installments of the series is that you can play as either mega man x or zero for the complete game. differences when playing with each character include sidekicks, dialogue, and slight story changes. gameplay is also different as mega man x can shoot enemies from a distance while zero uses a sword and must fight at close range.",very good,0.25430449251218123
12,203, Sega Saturn Albert Odyssey Legend of Eldean COMPLETE w/ Instructions RARE RPG  ,99.45,  Very Good ,"              Albert Odyssey: Legend of Eldean was originally released for the Super Nintendo system in Japan. It contains a menu-driven combat system that is turn-based. You control Pike and the other four members of his party. Pike is a young orphan who was raised by harpies. During the first ten years of his life all he has ever known is the peaceful ways of the forest. Now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. When Pike's village is attacked he and his adopted sister, Laia, are turned to stone. Cirrus, a magical sword once held by his father, is able to rescue Pike but not Laia. Pike must embark on a quest in order to find a way to free his sister from stone. ",2,116,116.45,"albert odyssey: legend of eldean (sega saturn, 1997)",3,"albert odyssey: legend of eldean was originally released for the super nintendo system in japan. it contains a menu-driven combat system that is turn-based. you control pike and the other four members of his party. pike is a young orphan who was raised by harpies. during the first ten years of his life all he has ever known is the peaceful ways of the forest. now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. when pike's village is attacked he and his adopted sister, laia, are turned to stone. cirrus, a magical sword once held by his father, is able to rescue pike but not laia. pike must embark on a quest in order to find a way to free his sister from stone.",good,0.19076380019208861
7,204, Sonic Jam Sega Saturn 1997 US Version very RARE game Disc Only Free Shipping!!  ,36.44,  Acceptable ,"              Sonic Jam is a compilation of Sega's famous hedgehog's hits. The CD includes the full versions of Sonic the Hedgehog, Sonic the Hedgehog 2, Sonic the Hedgehog 3, and Sonic &amp; Knuckles -- along with a 3D museum full of artwork, videos, and other Sega memorabilia. <br><br>The original titles' platform gameplay remains intact, with plenty of running, jumping, and Super Sonic Spin-dashing against the evil Doctor Robotnik. Doctor Robotnik is the mad scientist who enjoys unleashing his mechanical creations on Sonic's Disney-esque island paradise. <br><br>New difficulty levels have been added; younger players can adopt an easy mode, while more experienced Sonic fans can go up against ultra-difficult renditions of the Sonic classics. Get ready for an attitude-packed trip down memory lane with Sonic Jam. ",2,20,96.44,"sonic jam (sega saturn, 1997)",2,"sonic jam is a compilation of sega's famous hedgehog's hits. the cd includes the full versions of sonic the hedgehog, sonic the hedgehog 2, sonic the hedgehog 3, and sonic &amp; knuckles -- along with a 3d museum full of artwork, videos, and other sega memorabilia. <br><br>the original titles' platform gameplay remains intact, with plenty of running, jumping, and super sonic spin-dashing against the evil doctor robotnik. doctor robotnik is the mad scientist who enjoys unleashing his mechanical creations on sonic's disney-esque island paradise. <br><br>new difficulty levels have been added; younger players can adopt an easy mode, while more experienced sonic fans can go up against ultra-difficult renditions of the sonic classics. get ready for an attitude-packed trip down memory lane with sonic jam.",good,0.25039289690449329
9,205, Complete Sega Saturn Black Console -- Tested And Working  ,46.45,  Used ,,4,12,26.44,sega saturn jntsc,12,"dr. robotnik should find himself another hobby, because this one ain't paying off; or at least not yet. determined yet again to collect the chaos emeralds and gain absolute power (over what, we're never exactly sure), the man with the mean bean machine has sent out his robo-cronies to kidnap the birdlike flickies and invade flicky island in search of all six chaos emeralds. poor sonic. why can't anyone else play the hero for once?<br><br>the gameplay is familiar, but the settings are completely new. sonic 3d blast sticks the blue blur smack dab in the middle of a fully rendered isometric playing field, with new hazards exploring a third dimension in which to terrorize our hero.<br><br>rescue the flickies from the grasps of each of robotnik's mechanized bad guys, and set them free at the end of each level. also, keep an eye out for tails, who'll offer you a round trip ticket to the bonus rounds where sonic must collect enough rings to earn each emerald.<br><br>claim each section of flicky island, including its snowy peaks, its grassy hills, and even an active volcano, in your pursuit of the tirelessly conniving dr. robotnik.<br><br>sonic 3d blast for saturn features two separate endings, each displayed in full motion video. there is no save feature in sonic 3d blast.",used,0.24558597733755261
4,206," Mega Man X4 (Sega Saturn, 1997)  ",93.55,  Very Good ,"              In Mega Man X4, under the command of Sigma, General and Colonel have encouraged Repliforce to riot. Repliforce is on a rampage and are destroying Maverick Hunter establishments. Their overall plan is to eliminate the human race by building a weapon of mass destruction and using it to blow up Earth.<br><br>The major difference in this game from previous installments of the series is that you can play as either Mega Man X or Zero for the complete game. Differences when playing with each character include sidekicks, dialogue, and slight story changes. Gameplay is also different as Mega Man X can shoot enemies from a distance while Zero uses a sword and must fight at close range. ",1,2,41.45,mega man x4 saturn,2,"in mega man x4, under the command of sigma, general and colonel have encouraged repliforce to riot. repliforce is on a rampage and are destroying maverick hunter establishments. their overall plan is to eliminate the human race by building a weapon of mass destruction and using it to blow up earth.<br><br>the major difference in this game from previous installments of the series is that you can play as either mega man x or zero for the complete game. differences when playing with each character include sidekicks, dialogue, and slight story changes. gameplay is also different as mega man x can shoot enemies from a distance while zero uses a sword and must fight at close range.",very good,0.25430449251218123
28,207, Albert Odyssey - Sega Saturn - COMPLETE Original Case &amp; Manual  ,146.44,  Very Good ,,1,,,,,,,
6,208, GUARDIAN HEROES FOR SEGA SATURN COMPLETE AND IN GREAT CONDITION!!  ,106.4,  Very Good ,"              Guardian Heroes is fantasy-themed action title in the spirit of Sega's hack-and-slash Golden Axe arcade game. Choose from four initially playable characters, each proficient in a different combat style, before mastering the assortment of combos and magic-based attacks needed to defeat your enemies. Your character can also move across each side-scrolling area's three planes (foreground, background, and middle) to avoid taking damage.<br><br>Defeating enemies in creative ways earns your character experience points to customize one of six attributes: strength, vitality, intelligence, mentality, agility, and luck. The story mode is notable for featuring more than 50 possible paths, introducing different encounters that will influence the game's ending. Guardian Heroes includes two-player co-op support as well as a competitive multiplayer mode for up to six players. ",3,3,81.45,guardian heroes sega saturn complete,2,"guardian heroes is fantasy-themed action title in the spirit of sega's hack-and-slash golden axe arcade game. choose from four initially playable characters, each proficient in a different combat style, before mastering the assortment of combos and magic-based attacks needed to defeat your enemies. your character can also move across each side-scrolling area's three planes (foreground, background, and middle) to avoid taking damage.<br><br>defeating enemies in creative ways earns your character experience points to customize one of six attributes: strength, vitality, intelligence, mentality, agility, and luck. the story mode is notable for featuring more than 50 possible paths, introducing different encounters that will influence the game's ending. guardian heroes includes two-player co-op support as well as a competitive multiplayer mode for up to six players.",good,0.28212948051914744
29,209, +++ SONIC JAM 4 GAMES IN 1 Sega Saturn Game COMPLETE CIB +++  ,77.44,  Good ,"              Sonic Jam is a compilation of Sega's famous hedgehog's hits. The CD includes the full versions of Sonic the Hedgehog, Sonic the Hedgehog 2, Sonic the Hedgehog 3, and Sonic &amp; Knuckles -- along with a 3D museum full of artwork, videos, and other Sega memorabilia. <br><br>The original titles' platform gameplay remains intact, with plenty of running, jumping, and Super Sonic Spin-dashing against the evil Doctor Robotnik. Doctor Robotnik is the mad scientist who enjoys unleashing his mechanical creations on Sonic's Disney-esque island paradise. <br><br>New difficulty levels have been added; younger players can adopt an easy mode, while more experienced Sonic fans can go up against ultra-difficult renditions of the Sonic classics. Get ready for an attitude-packed trip down memory lane with Sonic Jam. ",4,,,,,,,
11,210," Shining Force III 3 for Sega Saturn, complete USA version!  ",116.4,  Very Good ,,6,1,116.4,"shining force 3 sega saturn loose,free shipping",6,"as the story unfolds the destonia empire and the aspinian empire are close to peace. however, during a peace summit in saraband, the bulzome monks and their leaders are able to kidnap the destonian emperor while impersonating the aspinian king. thus, the world believes the aspinian people do not want peace and a war ensues.<br><br>shining force iii is a combination of role-playing and strategy. you take the role of synbios, son of the destonian emperor's son. you command an army of characters who are made up of typical rpg classes such as knights and mages. each character has their own types of weapons and some are capable of magic. battles are where the strategy elements take place. on the battlefield players take turns attacking and can even make friends with other characters who are attacking the same foe.",good,0.2533746057918681
12,211, Albert Odyssey Legend of Eldean SEGA Saturn RPG Very Rare MINT CONIDTION DISC  ,86.44,  Like New ,,3,116,116.45,"albert odyssey: legend of eldean (sega saturn, 1997)",3,"albert odyssey: legend of eldean was originally released for the super nintendo system in japan. it contains a menu-driven combat system that is turn-based. you control pike and the other four members of his party. pike is a young orphan who was raised by harpies. during the first ten years of his life all he has ever known is the peaceful ways of the forest. now, seemingly from nowhere, monsters have begun attacking humans and violence has erupted in this magical land. when pike's village is attacked he and his adopted sister, laia, are turned to stone. cirrus, a magical sword once held by his father, is able to rescue pike but not laia. pike must embark on a quest in order to find a way to free his sister from stone.",good,0.19076380019208861
0,212," Battle Arena Toshinden Remix (Sega Saturn, 1996) Complete  ",19.44,  Good ,"              Battle Arena Toshinden Remix is a port of the PlayStation game Battle Arena Toshinden. It is complete with new special effects, music, and one new character, Kupeed. Toshinden is a martial arts tournament for which all of the fighters have gathered to participate. During the action the camera angle regularly changes. Action can be viewed from a distance or close up. There are a total of ten characters in the game. Eight of them are playable while the other two, Gaia and Sho, are bosses. Story mode takes players through each character's motives for being at the tournament. Along with many hand-to-hand combat special moves, each character has a weapon. Weapons include swords, knives, claws, a whip, a stone club, and a spear. ",3,5,19.35,"battle arena toshinden remix (sega saturn, 1996)",2,"battle arena toshinden remix is a port of the playstation game battle arena toshinden. it is complete with new special effects, music, and one new character, kupeed. toshinden is a martial arts tournament for which all of the fighters have gathered to participate. during the action the camera angle regularly changes. action can be viewed from a distance or close up. there are a total of ten characters in the game. eight of them are playable while the other two, gaia and sho, are bosses. story mode takes players through each character's motives for being at the tournament. along with many hand-to-hand combat special moves, each character has a weapon. weapons include swords, knives, claws, a whip, a stone club, and a spear.",good,0.27437634792708654
9,213, SEGA SATURN only console / tested /Rare/Japan  ,73.99,  Used ,,2,12,26.44,sega saturn jntsc,12,"dr. robotnik should find himself another hobby, because this one ain't paying off; or at least not yet. determined yet again to collect the chaos emeralds and gain absolute power (over what, we're never exactly sure), the man with the mean bean machine has sent out his robo-cronies to kidnap the birdlike flickies and invade flicky island in search of all six chaos emeralds. poor sonic. why can't anyone else play the hero for once?<br><br>the gameplay is familiar, but the settings are completely new. sonic 3d blast sticks the blue blur smack dab in the middle of a fully rendered isometric playing field, with new hazards exploring a third dimension in which to terrorize our hero.<br><br>rescue the flickies from the grasps of each of robotnik's mechanized bad guys, and set them free at the end of each level. also, keep an eye out for tails, who'll offer you a round trip ticket to the bonus rounds where sonic must collect enough rings to earn each emerald.<br><br>claim each section of flicky island, including its snowy peaks, its grassy hills, and even an active volcano, in your pursuit of the tirelessly conniving dr. robotnik.<br><br>sonic 3d blast for saturn features two separate endings, each displayed in full motion video. there is no save feature in sonic 3d blast.",used,0.24558597733755261
30,214, Dragon Force Complete Rare Near Mint (Sega Saturn)  ,108.95,  Very Good ,"              Dragon Force is set in the fantasy land of Legendra which has been taken over by the evil Madruk. Legendra's only hope rests on the shoulders of one of eight warlords. You must choose one of those eight to play as and unite an army in order to overthrow Madruk's reign. There are multiple endings in Dragon Force as each one of the eight characters has their own storyline. Battles take place in real time and can consist of up to 200 warriors battling onscreen at once. While attacking and capturing enemy land and castles, you must also defend your own lands from enemy invaders. Armies can be made up of such warriors as archers, dragons, zombies, or samurai. Each army has a general who is capable of using magic during battles. ",5,,,,,,,
9,215, Sega Saturn Black Console (NTSC) w/ 2 controllers  ,66.44,  Used ," Get back to classic video gaming with the Sega Saturn console. Dual processors and a full-color display bring a classic gaming console to life, making for quick gameplay and visuals that can be enjoyed by up to two players thanks to the dual controller ports. The Sega Saturn console was the first to accept both CDs and cartridges, giving gamers a wide selection of play possibilities. There are more than 245 games available on the classic Sega gaming console, which has its own internal memory storage and specialized memory cartridges for additional storage. Named by IGN as one of the 25 best gaming consoles of all time, the Sega Saturn console is shaped in a simple rectangle that fits onto any shelf. Place games into the Sega gaming console by lifting the top lid and inserting them directly inside. The Sega Saturn helped shape video gaming, and remains one of the best systems ever produced. A classic gaming console never goes out of style. ",1,12,26.44,sega saturn jntsc,12,"dr. robotnik should find himself another hobby, because this one ain't paying off; or at least not yet. determined yet again to collect the chaos emeralds and gain absolute power (over what, we're never exactly sure), the man with the mean bean machine has sent out his robo-cronies to kidnap the birdlike flickies and invade flicky island in search of all six chaos emeralds. poor sonic. why can't anyone else play the hero for once?<br><br>the gameplay is familiar, but the settings are completely new. sonic 3d blast sticks the blue blur smack dab in the middle of a fully rendered isometric playing field, with new hazards exploring a third dimension in which to terrorize our hero.<br><br>rescue the flickies from the grasps of each of robotnik's mechanized bad guys, and set them free at the end of each level. also, keep an eye out for tails, who'll offer you a round trip ticket to the bonus rounds where sonic must collect enough rings to earn each emerald.<br><br>claim each section of flicky island, including its snowy peaks, its grassy hills, and even an active volcano, in your pursuit of the tirelessly conniving dr. robotnik.<br><br>sonic 3d blast for saturn features two separate endings, each displayed in full motion video. there is no save feature in sonic 3d blast.",used,0.24558597733755261
9,216, Sega Saturn Black Console Bundle 3D pad  ,46.45,  Used ," Get back to classic video gaming with the Sega Saturn console. Dual processors and a full-color display bring a classic gaming console to life, making for quick gameplay and visuals that can be enjoyed by up to two players thanks to the dual controller ports. The Sega Saturn console was the first to accept both CDs and cartridges, giving gamers a wide selection of play possibilities. There are more than 245 games available on the classic Sega gaming console, which has its own internal memory storage and specialized memory cartridges for additional storage. Named by IGN as one of the 25 best gaming consoles of all time, the Sega Saturn console is shaped in a simple rectangle that fits onto any shelf. Place games into the Sega gaming console by lifting the top lid and inserting them directly inside. The Sega Saturn helped shape video gaming, and remains one of the best systems ever produced. A classic gaming console never goes out of style. ",5,12,26.44,sega saturn jntsc,12,"dr. robotnik should find himself another hobby, because this one ain't paying off; or at least not yet. determined yet again to collect the chaos emeralds and gain absolute power (over what, we're never exactly sure), the man with the mean bean machine has sent out his robo-cronies to kidnap the birdlike flickies and invade flicky island in search of all six chaos emeralds. poor sonic. why can't anyone else play the hero for once?<br><br>the gameplay is familiar, but the settings are completely new. sonic 3d blast sticks the blue blur smack dab in the middle of a fully rendered isometric playing field, with new hazards exploring a third dimension in which to terrorize our hero.<br><br>rescue the flickies from the grasps of each of robotnik's mechanized bad guys, and set them free at the end of each level. also, keep an eye out for tails, who'll offer you a round trip ticket to the bonus rounds where sonic must collect enough rings to earn each emerald.<br><br>claim each section of flicky island, including its snowy peaks, its grassy hills, and even an active volcano, in your pursuit of the tirelessly conniving dr. robotnik.<br><br>sonic 3d blast for saturn features two separate endings, each displayed in full motion video. there is no save feature in sonic 3d blast.",used,0.24558597733755261
